format,sheet,row,col,valueJson,display,formula
ifrs17-result-snapshot,0.I17利润拆解,41,13,51415.22573854898,"51,415.23",
ifrs17-result-snapshot,0.I17利润拆解,41,14,16756.73739870518,"16,756.74",
ifrs17-result-snapshot,0.I17利润拆解,41,15,3823.134044642189,"3,823.13",
ifrs17-result-snapshot,0.I17利润拆解,41,16,-3.0385812818460183,(3.04),
ifrs17-result-snapshot,0.I17利润拆解,41,17,30875.683289119374,"30,875.68",
ifrs17-result-snapshot,0.I17利润拆解,41,18,-37.29041263592001,(37.29),
ifrs17-result-snapshot,0.I17利润拆解,42,1,"""IACF_VAR""",IACF_VAR,
ifrs17-result-snapshot,0.I17利润拆解,42,3,"""IACF的预实偏差""",IACF的预实偏差,
ifrs17-result-snapshot,0.I17利润拆解,42,5,2233.5494002690634,"2,233.55",
ifrs17-result-snapshot,0.I17利润拆解,42,6,34.712242028795075,34.71,
ifrs17-result-snapshot,0.I17利润拆解,42,7,2206.7715176576303,"2,206.77",
ifrs17-result-snapshot,0.I17利润拆解,42,8,0.026599058313927487,0.03,
ifrs17-result-snapshot,0.I17利润拆解,42,9,-7.9609584756760885,(7.96),
ifrs17-result-snapshot,0.I17利润拆解,42,10,0,0,
ifrs17-result-snapshot,0.I17利润拆解,43,1,"""INV_VAR_NONDTH""",INV_VAR_NONDTH,
ifrs17-result-snapshot,0.I17利润拆解,43,2,"""退保/满期/生存金/年金等偏差影响""",退保/满期/生存金/年金等偏差影响,
ifrs17-result-snapshot,0.I17利润拆解,43,3,"""非死伤医疗给付投资成分的预实偏差""",非死伤医疗给付投资成分的预实偏差,
ifrs17-result-snapshot,0.I17利润拆解,43,4,1642.0033696215378,"1,642.0034",
ifrs17-result-snapshot,0.I17利润拆解,43,5,-10589.665696156928,"(10,589.67)",
ifrs17-result-snapshot,0.I17利润拆解,43,6,13223.891806763297,"13,223.89",
ifrs17-result-snapshot,0.I17利润拆解,43,7,-370.5559141368966,(370.56),
ifrs17-result-snapshot,0.I17利润拆解,43,8,215.00793685344001,215.01,
ifrs17-result-snapshot,0.I17利润拆解,43,9,-23613.76350910969,"(23,613.76)",
ifrs17-result-snapshot,0.I17利润拆解,43,10,-44.24601652708001,(44.25),
ifrs17-result-snapshot,0.I17利润拆解,44,1,"""INV_VAR_DTH""",INV_VAR_DTH,
ifrs17-result-snapshot,0.I17利润拆解,44,3,"""死伤医疗给付投资成分的预实偏差""",死伤医疗给付投资成分的预实偏差,
ifrs17-result-snapshot,0.I17利润拆解,44,5,1604.6673309917567,"1,604.67",
ifrs17-result-snapshot,0.I17利润拆解,44,6,1216.3438938958948,"1,216.34",
ifrs17-result-snapshot,0.I17利润拆解,44,7,117.3240515793057,117.32,
ifrs17-result-snapshot,0.I17利润拆解,44,8,32.89439932020001,32.89,
ifrs17-result-snapshot,0.I17利润拆解,44,9,231.42890630519634,231.43,
ifrs17-result-snapshot,0.I17利润拆解,44,10,6.676079891159999,6.68,
ifrs17-result-snapshot,0.I17利润拆解,45,1,"""CF_ADJ_INV_CSMLC""",CF_ADJ_INV_CSMLC,
ifrs17-result-snapshot,0.I17利润拆解,45,3,"""当期相机经验调整对理赔现金流中投资成分的影响（被CSM/LC吸收）""",当期相机经验调整对理赔现金流中投资成分的影响（被CSM/LC吸收）,
ifrs17-result-snapshot,0.I17利润拆解,45,5,5.960464477539063e-13,0,
ifrs17-result-snapshot,0.I17利润拆解,45,6,0,0,
ifrs17-result-snapshot,0.I17利润拆解,45,7,0,0,
ifrs17-result-snapshot,0.I17利润拆解,45,8,0,0,
ifrs17-result-snapshot,0.I17利润拆解,45,9,5.960464477539063e-13,0,
ifrs17-result-snapshot,0.I17利润拆解,45,10,0,0,
ifrs17-result-snapshot,0.I17利润拆解,46,1,"""CF_ADJ_INS_CSMLC""",CF_ADJ_INS_CSMLC,
ifrs17-result-snapshot,0.I17利润拆解,46,3,"""当期相机经验调整对理赔现金流中保险成分的影响（被CSM/LC吸收）""",当期相机经验调整对理赔现金流中保险成分的影响（被CSM/LC吸收）,
ifrs17-result-snapshot,0.I17利润拆解,46,5,-6.45599129711627e-16,(0),
ifrs17-result-snapshot,0.I17利润拆解,46,6,0,0,
ifrs17-result-snapshot,0.I17利润拆解,46,7,0,0,
ifrs17-result-snapshot,0.I17利润拆解,46,8,0,0,
ifrs17-result-snapshot,0.I17利润拆解,46,9,-6.45599129711627e-16,(0),
ifrs17-result-snapshot,0.I17利润拆解,46,10,0,0,
ifrs17-result-snapshot,0.I17利润拆解,47,1,"""PUI_INS_IFIEPL""",PUI_INS_IFIEPL,
ifrs17-result-snapshot,0.I17利润拆解,47,3,"""年初累计至评估时点的UI相关的YTD实际发生的保险成分给付与YTD预期保险成分给付的差异""",年初累计至评估时点的UI相关的YTD实际发生的保险成分给付与YTD预期保险成分给付的差异,
ifrs17-result-snapshot,0.I17利润拆解,47,5,97.09419918436197,97.09,
ifrs17-result-snapshot,0.I17利润拆解,47,6,0,0,
ifrs17-result-snapshot,0.I17利润拆解,47,7,89.16446685816197,89.16,
ifrs17-result-snapshot,0.I17利润拆解,47,8,7.929732326200001,7.93,
ifrs17-result-snapshot,0.I17利润拆解,47,9,0,0,
ifrs17-result-snapshot,0.I17利润拆解,47,10,0,0,
ifrs17-result-snapshot,0.I17利润拆解,48,1,"""A_UPPEA_FV_CHG""",A_UPPEA_FV_CHG,
ifrs17-result-snapshot,0.I17利润拆解,48,3,"""年初累计至评估时点的FV口径下的分红特储变动""",年初累计至评估时点的FV口径下的分红特储变动,
ifrs17-result-snapshot,0.I17利润拆解,48,5,703.197994943092,703.2,
ifrs17-result-snapshot,0.I17利润拆解,48,6,0,0,
ifrs17-result-snapshot,0.I17利润拆解,48,7,962.095243783092,962.1,
ifrs17-result-snapshot,0.I17利润拆解,48,8,-258.89724884,(258.9),
ifrs17-result-snapshot,0.I17利润拆解,48,9,0,0,
ifrs17-result-snapshot,0.I17利润拆解,48,10,0,0,
ifrs17-result-snapshot,0.I17利润拆解,49,0,"""RA_VAR""",RA_VAR,
ifrs17-result-snapshot,0.I17利润拆解,49,1,"""RA_VAR""",RA_VAR,
ifrs17-result-snapshot,0.I17利润拆解,49,3,"""RA的偏差""",RA的偏差,
ifrs17-result-snapshot,0.I17利润拆解,49,5,-3265.096636559776,"(3,265.1)",
ifrs17-result-snapshot,0.I17利润拆解,49,6,-2837.226004642576,"(2,837.23)",
ifrs17-result-snapshot,0.I17利润拆解,49,7,-424.9311227484398,(424.93),
ifrs17-result-snapshot,0.I17利润拆解,49,8,-0.40465665980000026,(0.4),
ifrs17-result-snapshot,0.I17利润拆解,49,9,-2.3536545477600166,(2.35),
ifrs17-result-snapshot,0.I17利润拆解,49,10,-0.18119796120000006,(0.18),
ifrs17-result-snapshot,0.I17利润拆解,50,0,"""调整合同服务边际的估计变更""",调整合同服务边际的估计变更,
ifrs17-result-snapshot,0.I17利润拆解,50,1,"""M1_CSM_CSMADJ""",M1_CSM_CSMADJ,
ifrs17-result-snapshot,0.I17利润拆解,50,3,"""M1表合同服务边际下的调整合同服务边际的估计变更""",M1表合同服务边际下的调整合同服务边际的估计变更,
ifrs17-result-snapshot,0.I17利润拆解,50,4,0,0,
ifrs17-result-snapshot,0.I17利润拆解,50,5,-17335.704888277127,"(17,335.7)",
ifrs17-result-snapshot,0.I17利润拆解,50,6,-4163.927972757038,"(4,163.93)",
ifrs17-result-snapshot,0.I17利润拆解,50,7,-8550.146501986332,"(8,550.15)",
ifrs17-result-snapshot,0.I17利润拆解,50,8,-341.9066683798104,(341.91),
ifrs17-result-snapshot,0.I17利润拆解,50,9,-4268.26373265248,"(4,268.26)",
ifrs17-result-snapshot,0.I17利润拆解,50,10,-11.460012501463853,(11.46),
ifrs17-result-snapshot,0.I17利润拆解,51,0,"""（与过去服务相关的）已发生赔款负债的调整""",（与过去服务相关的）已发生赔款负债的调整,
ifrs17-result-snapshot,0.I17利润拆解,51,4,-35.20015199999985,(35.2002),
ifrs17-result-snapshot,0.I17利润拆解,51,5,2624.3094409230457,"2,624.31",
ifrs17-result-snapshot,0.I17利润拆解,51,6,2477.9396789253287,"2,477.94",
ifrs17-result-snapshot,0.I17利润拆解,51,7,46.17187375923495,46.17,
ifrs17-result-snapshot,0.I17利润拆解,51,8,0,0,
ifrs17-result-snapshot,0.I17利润拆解,51,9,100.1978882384821,100.2,
ifrs17-result-snapshot,0.I17利润拆解,51,10,0,0,
ifrs17-result-snapshot,0.I17利润拆解,51,11,2659.5095929230456,"2,659.51",
ifrs17-result-snapshot,0.I17利润拆解,52,0,"""（与过去服务相关的）已发生赔款负债的调整""",（与过去服务相关的）已发生赔款负债的调整,
ifrs17-result-snapshot,0.I17利润拆解,52,1,"""M1_GPV_LICADJ""",M1_GPV_LICADJ,
ifrs17-result-snapshot,0.I17利润拆解,52,3,"""M1表未来现金流量现值下的已发生赔款负债相关履约现金流量变动""",M1表未来现金流量现值下的已发生赔款负债相关履约现金流量变动,
ifrs17-result-snapshot,0.I17利润拆解,52,5,2560.302033889474,"2,560.3",
ifrs17-result-snapshot,0.I17利润拆解,52,6,2417.502269678073,"2,417.5",
ifrs17-result-snapshot,0.I17利润拆解,52,7,45.04572894749879,45.05,
ifrs17-result-snapshot,0.I17利润拆解,52,8,0,0,
ifrs17-result-snapshot,0.I17利润拆解,52,9,97.7540352639023,97.75,
ifrs17-result-snapshot,0.I17利润拆解,52,10,0,0,
ifrs17-result-snapshot,0.I17利润拆解,53,1,"""M1_RA_LICADJ""",M1_RA_LICADJ,
ifrs17-result-snapshot,0.I17利润拆解,53,3,"""M1表非金融风险调整下的已发生赔款负债相关履约现金流量变动""",M1表非金融风险调整下的已发生赔款负债相关履约现金流量变动,
ifrs17-result-snapshot,0.I17利润拆解,53,5,64.00740703357158,64.01,
ifrs17-result-snapshot,0.I17利润拆解,53,6,60.43740924725563,60.44,
ifrs17-result-snapshot,0.I17利润拆解,53,7,1.12614481173616,1.13,
ifrs17-result-snapshot,0.I17利润拆解,53,8,0,0,
ifrs17-result-snapshot,0.I17利润拆解,53,9,2.4438529745798006,2.44,
ifrs17-result-snapshot,0.I17利润拆解,53,10,0,0,
ifrs17-result-snapshot,0.I17利润拆解,54,0,"""保险服务业绩-短期险""",保险服务业绩-短期险,
ifrs17-result-snapshot,0.I17利润拆解,54,4,658.4105294600016,658.4105,
ifrs17-result-snapshot,0.I17利润拆解,54,5,-110.12458401614455,(110.12),
ifrs17-result-snapshot,0.I17利润拆解,54,11,-768.5351134761462,(768.54),
ifrs17-result-snapshot,0.I17利润拆解,55,0,"""按保费分配法计量的合同确认的保费收入""",按保费分配法计量的合同确认的保费收入,
ifrs17-result-snapshot,0.I17利润拆解,55,1,"""M2_LRC_EXCLC_REVENUE""",M2_LRC_EXCLC_REVENUE,
ifrs17-result-snapshot,0.I17利润拆解,55,3,"""M2表未到期责任负债--非亏损部分的保险服务收入""",M2表未到期责任负债--非亏损部分的保险服务收入,
ifrs17-result-snapshot,0.I17利润拆解,55,4,1537.8426724,"1,537.8427",
ifrs17-result-snapshot,0.I17利润拆解,55,5,10268.804050759234,"10,268.8",
ifrs17-result-snapshot,0.I17利润拆解,55,6,10268.804050759234,"10,268.8",
ifrs17-result-snapshot,0.I17利润拆解,55,11,8730.961378359234,"8,730.96",
ifrs17-result-snapshot,0.I17利润拆解,56,0,"""按保费分配法计量的合同确认的保费收入""",按保费分配法计量的合同确认的保费收入,
ifrs17-result-snapshot,0.I17利润拆解,56,1,"""G_UPR_BOP""",G_UPR_BOP,
ifrs17-result-snapshot,0.I17利润拆解,56,3,"""年初基于毛保费计算的未赚保费准备金""",年初基于毛保费计算的未赚保费准备金,
ifrs17-result-snapshot,0.I17利润拆解,56,5,1076.4076159999997,"1,076.41",
ifrs17-result-snapshot,0.I17利润拆解,56,6,5132.4599044,"5,132.46",
ifrs17-result-snapshot,0.I17利润拆解,56,11,1076.4076159999997,"1,076.41",
ifrs17-result-snapshot,0.I17利润拆解,57,1,"""G_UPR_EOP""",G_UPR_EOP,
ifrs17-result-snapshot,0.I17利润拆解,57,3,"""评估时点基于毛保费计算的未赚保费准备金""",评估时点基于毛保费计算的未赚保费准备金,
ifrs17-result-snapshot,0.I17利润拆解,57,6,-4056.0522883999997,"(4,056.05)",
ifrs17-result-snapshot,0.I17利润拆解,58,1,"""A_PREM_INC""",A_PREM_INC,
ifrs17-result-snapshot,0.I17利润拆解,58,3,"""年初累计至评估时点的YTD实际发生的保费收入""",年初累计至评估时点的YTD实际发生的保费收入,
ifrs17-result-snapshot,0.I17利润拆解,58,4,1537.8426724,"1,537.8427",
ifrs17-result-snapshot,0.I17利润拆解,58,5,9192.396434759234,"9,192.4",
ifrs17-result-snapshot,0.I17利润拆解,58,6,9192.396434759234,"9,192.4",
ifrs17-result-snapshot,0.I17利润拆解,58,11,7654.553762359234,"7,654.55",
ifrs17-result-snapshot,0.I17利润拆解,59,0,"""实际赔付&维持费用""",实际赔付&维持费用,
ifrs17-result-snapshot,0.I17利润拆解,59,5,-9580.696163418226,"(9,580.7)",
ifrs17-result-snapshot,0.I17利润拆解,59,11,-9580.696163418226,"(9,580.7)",
ifrs17-result-snapshot,0.I17利润拆解,60,0,"""M2_LRC_LC_CLMEXP""",M2_LRC_LC_CLMEXP,
ifrs17-result-snapshot,0.I17利润拆解,60,1,"""LC_RELSE_PAA""",LC_RELSE_PAA,
ifrs17-result-snapshot,0.I17利润拆解,60,3,"""PAA计量下LC的摊销""",PAA计量下LC的摊销,
ifrs17-result-snapshot,0.I17利润拆解,60,5,223.449988,223.45,
ifrs17-result-snapshot,0.I17利润拆解,60,6,223.449988,223.45,
ifrs17-result-snapshot,0.I17利润拆解,60,11,223.449988,223.45,
ifrs17-result-snapshot,0.I17利润拆解,61,1,"""PDR_BOP_ORIGIN""",PDR_BOP_ORIGIN,
ifrs17-result-snapshot,0.I17利润拆解,61,6,709.3314923999999,709.33,
ifrs17-result-snapshot,0.I17利润拆解,62,1,"""PDR_EOP_ORIGIN""",PDR_EOP_ORIGIN,
ifrs17-result-snapshot,0.I17利润拆解,62,6,-629.5240524000003,(629.52),
ifrs17-result-snapshot,0.I17利润拆解,63,0,"""M2_LIC_CLMEXP_BEL""",M2_LIC_CLMEXP_BEL,
ifrs17-result-snapshot,0.I17利润拆解,63,1,"""A_CLAIM_OUTGO""",A_CLAIM_OUTGO,
ifrs17-result-snapshot,0.I17利润拆解,63,3,"""年初累计至评估时点的YTD实际发生的短险理赔""",年初累计至评估时点的YTD实际发生的短险理赔,
ifrs17-result-snapshot,0.I17利润拆解,63,4,-1158.2667512,"(1,158.2668)",
ifrs17-result-snapshot,0.I17利润拆解,63,5,-7329.8683116,"(7,329.87)",
ifrs17-result-snapshot,0.I17利润拆解,63,6,-7329.8683116,"(7,329.87)",
ifrs17-result-snapshot,0.I17利润拆解,63,11,-6171.6015604,"(6,171.6)",
ifrs17-result-snapshot,0.I17利润拆解,64,1,"""A_DTH_OUTGO""",A_DTH_OUTGO,
ifrs17-result-snapshot,0.I17利润拆解,64,3,"""年初累计至评估时点的YTD实际发生的短险理赔""",年初累计至评估时点的YTD实际发生的短险理赔,
ifrs17-result-snapshot,0.I17利润拆解,64,5,-107.92687667685448,(107.93),
ifrs17-result-snapshot,0.I17利润拆解,64,6,-107.92687667685448,(107.93),
ifrs17-result-snapshot,0.I17利润拆解,65,1,"""OS_RSV_BEL_CY""",OS_RSV_BEL_CY,
ifrs17-result-snapshot,0.I17利润拆解,65,3,"""当期新增的未决赔款BEL""",当期新增的未决赔款BEL,
ifrs17-result-snapshot,0.I17利润拆解,65,4,0,0,
ifrs17-result-snapshot,0.I17利润拆解,65,5,-1090.706096655808,"(1,090.71)",
ifrs17-result-snapshot,0.I17利润拆解,65,6,-1090.706096655808,"(1,090.71)",
ifrs17-result-snapshot,0.I17利润拆解,65,11,-1122.9465977892792,"(1,122.95)",
ifrs17-result-snapshot,0.I17利润拆解,66,1,"""CLM_EXP_BEL_CY""",CLM_EXP_BEL_CY,
ifrs17-result-snapshot,0.I17利润拆解,66,3,"""当期新增的理赔费用BEL""",当期新增的理赔费用BEL,
ifrs17-result-snapshot,0.I17利润拆解,66,5,-32.24050113347092,(32.24),
ifrs17-result-snapshot,0.I17利润拆解,66,6,-32.24050113347092,(32.24),
ifrs17-result-snapshot,0.I17利润拆解,67,1,"""A_MAINT_PAA""",A_MAINT_PAA,
ifrs17-result-snapshot,0.I17利润拆解,67,3,"""报告期间内实际发生的维持费用""",报告期间内实际发生的维持费用,
ifrs17-result-snapshot,0.I17利润拆解,67,4,10.684746703688234,10.6847,
ifrs17-result-snapshot,0.I17利润拆解,67,5,-1215.3307004000003,"(1,215.33)",
ifrs17-result-snapshot,0.I17利润拆解,67,6,-1215.3307004000003,"(1,215.33)",
ifrs17-result-snapshot,0.I17利润拆解,67,11,-1226.0154471036883,"(1,226.02)",
ifrs17-result-snapshot,0.I17利润拆解,68,0,"""M2_LIC_CLMEXP_RA""",M2_LIC_CLMEXP_RA,
ifrs17-result-snapshot,0.I17利润拆解,68,1,"""OS_RSV_RA_CY""",OS_RSV_RA_CY,
ifrs17-result-snapshot,0.I17利润拆解,68,3,"""M2表已发生赔款负债RA的保险服务费用下当期发生赔款及其他相关费用（保险获取现金流量除外）""",M2表已发生赔款负债RA的保险服务费用下当期发生赔款及其他相关费用（保险获取现金流量除外）,
ifrs17-result-snapshot,0.I17利润拆解,68,4,0,0,
ifrs17-result-snapshot,0.I17利润拆解,68,5,-27.267652423910796,(27.27),
ifrs17-result-snapshot,0.I17利润拆解,68,6,-27.267652423910796,(27.27),
ifrs17-result-snapshot,0.I17利润拆解,68,11,-28.073664952092873,(28.07),
ifrs17-result-snapshot,0.I17利润拆解,69,1,"""CLM_EXP_RA_CY""",CLM_EXP_RA_CY,
ifrs17-result-snapshot,0.I17利润拆解,69,3,"""M2表已发生赔款负债RA的保险服务费用下当期发生赔款及其他相关费用（保险获取现金流量除外）""",M2表已发生赔款负债RA的保险服务费用下当期发生赔款及其他相关费用（保险获取现金流量除外）,
ifrs17-result-snapshot,0.I17利润拆解,69,5,-0.80601252818208,(0.81),
ifrs17-result-snapshot,0.I17利润拆解,69,6,-0.80601252818208,(0.81),
ifrs17-result-snapshot,0.I17利润拆解,70,0,"""获取费用摊销""",获取费用摊销,
ifrs17-result-snapshot,0.I17利润拆解,70,4,-321.0704791799997,(321.0705),
ifrs17-result-snapshot,0.I17利润拆解,70,5,-2317.5565148,"(2,317.56)",
ifrs17-result-snapshot,0.I17利润拆解,70,11,-1996.4860356200006,"(1,996.49)",
ifrs17-result-snapshot,0.I17利润拆解,71,0,"""M2_LRC_EXCLC_IACFAMORT""",M2_LRC_EXCLC_IACFAMORT,
ifrs17-result-snapshot,0.I17利润拆解,71,1,"""IACF_RELSE_PAA""",IACF_RELSE_PAA,
ifrs17-result-snapshot,0.I17利润拆解,71,3,"""M2表已发生赔款负债RA的保险服务费用下当期发生赔款及其他相关费用（保险获取现金流量除外）""",M2表已发生赔款负债RA的保险服务费用下当期发生赔款及其他相关费用（保险获取现金流量除外）,
ifrs17-result-snapshot,0.I17利润拆解,71,4,-321.0704791799997,(321.0705),
ifrs17-result-snapshot,0.I17利润拆解,71,5,-2317.5565147999996,"(2,317.56)",
ifrs17-result-snapshot,0.I17利润拆解,71,6,-2317.5565147999996,"(2,317.56)",
ifrs17-result-snapshot,0.I17利润拆解,71,11,-1996.48603562,"(1,996.49)",
ifrs17-result-snapshot,0.I17利润拆解,72,0,"""（与过去服务相关的）已发生赔款负债的调整""",（与过去服务相关的）已发生赔款负债的调整,
ifrs17-result-snapshot,0.I17利润拆解,72,4,402.6260520000011,402.6261,
ifrs17-result-snapshot,0.I17利润拆解,72,5,1522.274841442848,"1,522.27",
ifrs17-result-snapshot,0.I17利润拆解,72,11,1119.648789442847,"1,119.65",
ifrs17-result-snapshot,0.I17利润拆解,73,0,"""（与过去服务相关的）已发生赔款负债的调整""",（与过去服务相关的）已发生赔款负债的调整,
ifrs17-result-snapshot,0.I17利润拆解,73,1,"""OS_RSV_BEL_PY""",OS_RSV_BEL_PY,
ifrs17-result-snapshot,0.I17利润拆解,73,3,"""M2表已发生赔款负债RA的保险服务费用下当期发生赔款及其他相关费用（保险获取现金流量除外）""",M2表已发生赔款负债RA的保险服务费用下当期发生赔款及其他相关费用（保险获取现金流量除外）,
ifrs17-result-snapshot,0.I17利润拆解,73,5,97.26769386176798,97.27,
ifrs17-result-snapshot,0.I17利润拆解,73,6,97.26769386176798,97.27,
ifrs17-result-snapshot,0.I17利润拆解,74,1,"""CLM_EXP_BEL_PY""",CLM_EXP_BEL_PY,
ifrs17-result-snapshot,0.I17利润拆解,74,3,"""M2表已发生赔款负债RA的保险服务费用下当期发生赔款及其他相关费用（保险获取现金流量除外）""",M2表已发生赔款负债RA的保险服务费用下当期发生赔款及其他相关费用（保险获取现金流量除外）,
ifrs17-result-snapshot,0.I17利润拆解,74,5,0.48634140213432,0.49,
ifrs17-result-snapshot,0.I17利润拆解,74,6,0.48634140213432,0.49,
ifrs17-result-snapshot,0.I17利润拆解,75,1,"""OS_RSV_RA_PY""",OS_RSV_RA_PY,
ifrs17-result-snapshot,0.I17利润拆解,75,3,"""M2表已发生赔款负债RA的保险服务费用下当期发生赔款及其他相关费用（保险获取现金流量除外）""",M2表已发生赔款负债RA的保险服务费用下当期发生赔款及其他相关费用（保险获取现金流量除外）,
ifrs17-result-snapshot,0.I17利润拆解,75,5,2.4316949049984005,2.43,
ifrs17-result-snapshot,0.I17利润拆解,75,6,2.4316949049984005,2.43,
ifrs17-result-snapshot,0.I17利润拆解,76,1,"""CLM_EXP_RA_PY""",CLM_EXP_RA_PY,
ifrs17-result-snapshot,0.I17利润拆解,76,3,"""M2表已发生赔款负债RA的保险服务费用下当期发生赔款及其他相关费用（保险获取现金流量除外）""",M2表已发生赔款负债RA的保险服务费用下当期发生赔款及其他相关费用（保险获取现金流量除外）,
